id,day,number,parity,name,cached_groups,kind,semester_id,period
217931,3,4,even,Управление финансами / Маркетинг / Основы менеджмента (по выбору),584-2,practice,16,before_breaking
217937,4,4,even,Операционные системы,587-3,laboratory,16,before_breaking
217959,5,1,odd,Научно-исследовательская работа студентов -1/ Научно-исследовательская работа студентов -2,584-1,laboratory,16,before_breaking
217960,5,2,odd,Научно-исследовательская работа студентов -1/ Научно-исследовательская работа студентов -2,584-1,laboratory,16,before_breaking
217961,5,4,odd,Безопасность жизнедеятельности,"584-1, 584-2",lecture,16,before_breaking
217961,5,4,odd,Безопасность жизнедеятельности,"584-1, 584-2",lecture,16,before_breaking
217962,5,5,odd,Безопасность жизнедеятельности,"584-1, 584-2",lecture,16,before_breaking
217962,5,5,odd,Безопасность жизнедеятельности,"584-1, 584-2",lecture,16,before_breaking
217963,5,4,even,Безопасность жизнедеятельности,"584-1, 584-2",lecture,16,before_breaking
217963,5,4,even,Безопасность жизнедеятельности,"584-1, 584-2",lecture,16,before_breaking
217981,5,3,odd,Физика для информатики,587-1,laboratory,16,before_breaking
217982,5,4,odd,Физика для информатики,587-1,laboratory,16,before_breaking
217992,2,5,even,Безопасность жизнедеятельности,584-2,laboratory,16,before_breaking
217993,2,6,even,Безопасность жизнедеятельности,584-2,laboratory,16,before_breaking
217997,3,4,even,Научно-исследовательская работа студентов -1/ Научно-исследовательская работа студентов -2,584-1,laboratory,16,before_breaking
217998,5,1,odd,Математика,587-3,practice,16,before_breaking
217999,5,2,odd,Русский язык и культура речи,587-3,practice,16,before_breaking
218000,5,3,odd,Профессиональный английский язык,587-3,practice,16,before_breaking
218013,5,5,even,Безопасность жизнедеятельности,584-1,laboratory,16,before_breaking
218018,5,3,even,Математика,587-1,practice,16,before_breaking
218019,5,4,even,Математика,587-3,practice,16,before_breaking
218049,6,1,even,История,587-1,practice,16,before_breaking
218055,6,2,even,Русский язык и культура речи,587-1,practice,16,before_breaking
218058,6,1,even,Физика для информатики,587-3,laboratory,16,before_breaking
218059,6,2,even,Физика для информатики,587-3,laboratory,16,before_breaking
218070,4,7,odd,немецкий  язык,"097-1, 097-2, 097-3, 097-4, 517-1, 517-2, 527, 537, 547-1, 547-2, 587-1, 587-2, 587-3, 597-1, 597-2, 717-1, 717-2, 727-1, 727-2, 737-1, 737-2, 747, 767-1, 767-2, 767-3",practice,16,before_breaking
218070,4,7,odd,немецкий  язык,"097-1, 097-2, 097-3, 097-4, 517-1, 517-2, 527, 537, 547-1, 547-2, 587-1, 587-2, 587-3, 597-1, 597-2, 717-1, 717-2, 727-1, 727-2, 737-1, 737-2, 747, 767-1, 767-2, 767-3",practice,16,before_breaking
218072,4,7,even,немецкий  язык,"097-1, 097-2, 097-3, 097-4, 517-1, 517-2, 527, 537, 547-1, 547-2, 587-1, 587-2, 587-3, 597-1, 597-2, 717-1, 717-2, 727-1, 727-2, 737-1, 737-2, 747, 767-1, 767-2, 767-3",practice,16,before_breaking
218072,4,7,even,немецкий  язык,"097-1, 097-2, 097-3, 097-4, 517-1, 517-2, 527, 537, 547-1, 547-2, 587-1, 587-2, 587-3, 597-1, 597-2, 717-1, 717-2, 727-1, 727-2, 737-1, 737-2, 747, 767-1, 767-2, 767-3",practice,16,before_breaking
218075,3,4,odd,Час куратора,437-2,practice,16,before_breaking
218078,5,5,odd,немецкий  язык,"517-1, 517-2, 527, 537, 547-1, 547-2, 587-1, 587-2, 587-3, 597-1, 597-2, 717-1, 717-2, 727-1, 727-2, 737-1, 737-2, 747, 767-1, 767-2, 767-3",practice,16,before_breaking
218078,5,5,odd,немецкий  язык,"517-1, 517-2, 527, 537, 547-1, 547-2, 587-1, 587-2, 587-3, 597-1, 597-2, 717-1, 717-2, 727-1, 727-2, 737-1, 737-2, 747, 767-1, 767-2, 767-3",practice,16,before_breaking
218079,5,5,even,немецкий  язык,"517-1, 517-2, 527, 537, 547-1, 547-2, 587-1, 587-2, 587-3, 597-1, 597-2, 717-1, 717-2, 727-1, 727-2, 737-1, 737-2, 747, 767-1, 767-2, 767-3",practice,16,before_breaking
218079,5,5,even,немецкий  язык,"517-1, 517-2, 527, 537, 547-1, 547-2, 587-1, 587-2, 587-3, 597-1, 597-2, 717-1, 717-2, 727-1, 727-2, 737-1, 737-2, 747, 767-1, 767-2, 767-3",practice,16,before_breaking
218081,1,1,even,Математика,"437-1, 437-2",srs,16,before_breaking
218081,1,1,even,Математика,"437-1, 437-2",srs,16,before_breaking
218082,2,4,even,Час куратора,437-1,practice,16,before_breaking
218107,2,1,odd,Математика,587-1,srs,16,before_breaking
218108,3,5,even,Математика,"587-2, 587-3",srs,16,before_breaking
218115,1,4,odd,Физика для информатики,"587-1, 587-2, 587-3",lecture,16,before_breaking
218115,1,4,odd,Физика для информатики,"587-1, 587-2, 587-3",lecture,16,before_breaking
218123,5,1,even,Час куратора,"586-1, 586-2",practice,16,before_breaking
218390,4,4,odd,Час куратора,"587-1, 587-2, 587-3",practice,16,before_breaking
218390,4,4,odd,Час куратора,"587-1, 587-2, 587-3",practice,16,before_breaking
218468,4,2,even,Физика для информатики,"587-1, 587-2, 587-3",srs,16,before_breaking
218468,4,2,even,Физика для информатики,"587-1, 587-2, 587-3",srs,16,before_breaking
218561,1,2,odd,Теория и системы управления,585-2,laboratory,16,before_breaking
218562,1,3,odd,Теория и системы управления,585-2,laboratory,16,before_breaking
218563,1,4,odd,Организация ЭВМ и систем ***,"585-1, 585-2",lecture,16,before_breaking
218563,1,4,odd,Организация ЭВМ и систем ***,"585-1, 585-2",lecture,16,before_breaking
218564,3,7,even,Организация ЭВМ и систем ***,"585-1, 585-2",lecture,16,before_breaking
218564,3,7,even,Организация ЭВМ и систем ***,"585-1, 585-2",lecture,16,before_breaking
218565,1,5,odd,Организация ЭВМ и систем ***,585-1,laboratory,16,before_breaking
218566,1,6,odd,Организация ЭВМ и систем ***,585-1,laboratory,16,before_breaking
218567,2,2,odd,Модели и методы анализа проектных решений,585-2,research,16,before_breaking
218568,2,3,odd,Теория и системы управления,"585-1, 585-2",lecture,16,before_breaking
218568,2,3,odd,Теория и системы управления,"585-1, 585-2",lecture,16,before_breaking
218569,3,6,even,Теория и системы управления,"585-1, 585-2",lecture,16,before_breaking
218569,3,6,even,Теория и системы управления,"585-1, 585-2",lecture,16,before_breaking
218570,2,4,odd,Экономика,"585-1, 585-2",lecture,16,before_breaking
218570,2,4,odd,Экономика,"585-1, 585-2",lecture,16,before_breaking
218571,3,2,odd,Модели и методы анализа проектных решений,585-1,laboratory,16,before_breaking
218572,3,3,odd,Модели и методы анализа проектных решений,585-1,laboratory,16,before_breaking
218573,3,3,odd,Экономика,585-2,practice,16,before_breaking
218574,3,4,odd,Организация ЭВМ и систем ***,"585-1, 585-2",lecture,16,before_breaking
218574,3,4,odd,Организация ЭВМ и систем ***,"585-1, 585-2",lecture,16,before_breaking
218576,3,5,odd,Модели и методы анализа проектных решений,"585-1, 585-2",lecture,16,before_breaking
218576,3,5,odd,Модели и методы анализа проектных решений,"585-1, 585-2",lecture,16,before_breaking
218577,5,2,even,Модели и методы анализа проектных решений,"585-1, 585-2",lecture,16,before_breaking
218577,5,2,even,Модели и методы анализа проектных решений,"585-1, 585-2",lecture,16,before_breaking
218578,4,1,odd,Объектно-ориентированное проектирование (ГПО-3),585-1,laboratory,16,before_breaking
218579,4,2,odd,Объектно-ориентированное проектирование (ГПО-3),585-1,laboratory,16,before_breaking
218580,4,3,odd,Объектно-ориентированное проектирование (ГПО-3),585-1,laboratory,16,before_breaking
218581,4,1,even,Объектно-ориентированное проектирование (ГПО-3),585-1,laboratory,16,before_breaking
218582,4,2,even,Объектно-ориентированное проектирование (ГПО-3),585-1,laboratory,16,before_breaking
218583,4,3,even,Объектно-ориентированное проектирование (ГПО-3),585-1,laboratory,16,before_breaking
218584,4,1,odd,Объектно-ориентированное проектирование (ГПО-3),585-2,laboratory,16,before_breaking
