id,grade,student_id,discipline_semester_period_id,kind,marked_on,passed_on
1273313,0,11847,74539,exam,2020-01-20,2020-01-18
1273315,5,11848,74539,exam,2020-01-20,2020-01-18
1273318,0,11849,74539,exam,2020-01-20,2020-01-18
1273320,4,11850,74539,exam,2020-01-20,2020-01-18
1273322,4,11851,74539,exam,2020-01-20,2020-01-18
1273323,5,11852,74539,exam,2020-01-20,2020-01-18
1273325,5,11854,74539,exam,2020-01-20,2020-01-18
1273326,0,11856,74539,exam,2020-01-20,2020-01-18
1273328,5,11857,74539,exam,2020-01-20,2020-01-18
1273330,5,11859,74539,exam,2020-01-20,2020-01-18
1273332,5,11861,74539,exam,2020-01-20,2020-01-18
1273334,4,11862,74539,exam,2020-01-20,2020-01-18
1273335,5,11863,74539,exam,2020-01-20,2020-01-18
1273594,5,12024,74420,course_projecting,2020-01-20,2019-12-30
1273595,5,12025,74420,course_projecting,2020-01-20,2019-12-30
1273599,4,12026,74420,course_projecting,2020-01-20,2019-12-30
1273601,4,12027,74420,course_projecting,2020-01-20,2019-12-30
1273603,0,12028,74420,course_projecting,2020-01-20,2019-12-30
1273605,4,12029,74420,course_projecting,2020-01-20,2019-12-30
1273606,4,13509,74420,course_projecting,2020-04-08,2020-02-10
1273607,4,12030,74420,course_projecting,2020-01-20,2019-12-30
1273609,0,12031,74420,course_projecting,2020-01-20,2019-12-30
1273610,5,12032,74420,course_projecting,2020-01-20,2019-12-30
1273611,5,12033,74420,course_projecting,2020-01-20,2019-12-30
1273612,3,12034,74420,course_projecting,2020-09-25,2020-09-25
1273613,5,12035,74420,course_projecting,2020-01-20,2019-12-30
1273614,5,12036,74420,course_projecting,2020-01-20,2019-12-30
1273615,5,12037,74420,course_projecting,2020-01-20,2019-12-30
1273616,4,12038,74420,course_projecting,2020-01-20,2019-12-30
1273617,0,12039,74420,course_projecting,2020-01-20,2019-12-30
1273618,5,12043,74420,course_projecting,2020-01-20,2019-12-30
1273619,5,12044,74420,course_projecting,2020-01-20,2019-12-30
1273620,4,12045,74420,course_projecting,2020-01-20,2019-12-30
1273621,0,12046,74420,course_projecting,2020-01-20,2019-12-30
1273622,4,13747,74420,course_projecting,2020-01-20,2019-12-30
1273623,4,12047,74420,course_projecting,2020-01-20,2019-12-30
1273624,4,12048,74420,course_projecting,2020-01-20,2019-12-30
1273625,3,12049,74420,course_projecting,2020-12-29,2020-12-24
1273626,5,12050,74420,course_projecting,2020-01-20,2019-12-30
1273781,4,11270,74397,exam,2020-01-20,2020-01-18
1274612,5,11926,74543,exam,2020-01-20,2020-01-18
1274617,0,11932,74543,exam,2020-01-20,2020-01-18
1274618,0,11934,74543,exam,2020-01-20,2020-01-18
1274620,0,11936,74543,exam,2020-01-20,2020-01-18
1274622,0,11937,74543,exam,2020-01-20,2020-01-18
1274628,5,11940,74543,exam,2020-09-02,2020-09-02
1274764,5,12142,74426,course_projecting,2020-01-20,2019-12-30
1274772,5,12152,74426,course_projecting,2020-01-20,2019-12-30
1274773,5,12155,74426,course_projecting,2020-01-20,2019-12-30
1274911,5,13247,74379,qualification,2020-01-30,2019-12-23
1276208,5,12224,74433,exam,2020-01-21,2020-01-20
1276209,5,12225,74433,exam,2020-01-21,2020-01-20
1276210,4,12226,74433,exam,2020-01-21,2020-01-20
1276211,4,12227,74433,exam,2020-01-23,2020-01-20
1276212,5,12228,74433,exam,2020-01-21,2020-01-20
1276213,4,12229,74433,exam,2020-01-21,2020-01-20
1276214,4,12230,74433,exam,2020-01-21,2020-01-20
1276215,4,12232,74433,exam,2020-01-21,2020-01-20
1276216,5,12233,74433,exam,2020-01-21,2020-01-20
1276217,4,12234,74433,exam,2020-01-21,2020-01-20
1276218,5,12235,74433,exam,2020-01-21,2020-01-20
1276219,4,12236,74433,exam,2020-01-21,2020-01-20
1276220,4,12237,74433,exam,2020-01-21,2020-01-20
1276221,5,12238,74433,exam,2020-01-21,2020-01-20
1276222,5,12239,74433,exam,2020-01-21,2020-01-20
1276223,4,12240,74433,exam,2020-01-21,2020-01-20
1276224,4,12243,74433,exam,2020-01-21,2020-01-20
1276225,5,12244,74433,exam,2020-01-21,2020-01-20
1276226,5,12245,74433,exam,2020-01-21,2020-01-20
1276227,4,12247,74433,exam,2020-01-21,2020-01-20
1276228,4,12249,74433,exam,2020-01-21,2020-01-20
1276229,4,12250,74433,exam,2020-01-21,2020-01-20
1276395,4,11246,74877,exam,2020-01-21,2020-01-17
1276801,5,11844,74538,qualification,2020-01-21,2019-12-30
1276802,0,11847,74538,qualification,2020-01-21,2019-12-30
1276803,0,11849,74538,qualification,2020-01-21,2019-12-30
1276804,0,11856,74538,qualification,2020-01-21,2019-12-30
1276846,0,11932,74544,qualification,2020-01-21,2019-12-30
1276847,0,11934,74544,qualification,2020-01-21,2019-12-30
1276849,0,11936,74544,qualification,2020-01-21,2019-12-30
1276850,0,11937,74544,qualification,2020-01-21,2019-12-30
1276853,5,11940,74544,qualification,2020-01-21,2019-12-30
1276897,4,13743,74412,exam,2020-01-21,2020-01-18
1277695,4,13223,74534,exam,2020-01-22,2020-01-17
1277696,3,13224,74534,exam,2020-01-22,2020-01-17
1277697,3,13225,74534,exam,2020-01-22,2020-01-17
1277698,4,13226,74534,exam,2020-01-22,2020-01-17
1277699,4,13227,74534,exam,2020-01-22,2020-01-17
1277700,4,13228,74534,exam,2020-01-22,2020-01-17
1277701,0,13229,74534,exam,2020-01-22,2020-01-17
1277702,5,13230,74534,exam,2020-01-22,2020-01-17
1277703,4,13231,74534,exam,2020-01-22,2020-01-17
1277704,4,13779,74534,exam,2020-01-22,2020-01-17
1277705,4,13232,74534,exam,2020-01-22,2020-01-17
1277706,5,13233,74534,exam,2020-01-22,2020-01-17
1277707,4,13234,74534,exam,2020-01-22,2020-01-17
1277708,5,13235,74534,exam,2020-01-22,2020-01-17
1277709,4,13237,74534,exam,2020-01-22,2020-01-17
1277710,4,13239,74534,exam,2020-01-22,2020-01-17
1277711,4,13241,74534,exam,2020-01-22,2020-01-17
1277712,4,13243,74534,exam,2020-01-22,2020-01-17
1278007,5,11926,74545,exam,2020-01-23,2020-01-28
1278019,0,11932,74545,exam,2020-01-23,2020-01-28
1278020,0,11934,74545,exam,2020-01-23,2020-01-28
1278024,0,11936,74545,exam,2020-01-23,2020-01-28
1278025,0,11937,74545,exam,2020-01-23,2020-01-28
1278031,3,11940,74545,exam,2020-01-28,2020-01-28
1279277,4,12231,74433,exam,2020-01-23,2020-01-20
1279278,5,12241,74433,exam,2020-01-23,2020-01-20
1279279,5,12246,74433,exam,2020-01-23,2020-01-20
1279304,4,13743,74416,exam,2020-01-23,2020-01-23
1279503,5,13223,74533,exam,2020-01-24,2020-01-13
1279504,3,13224,74533,exam,2020-04-27,2020-04-22
1279505,3,13225,74533,exam,2020-04-27,2020-04-22
1279506,5,13226,74533,exam,2020-01-24,2020-01-13
1279507,4,13227,74533,exam,2020-01-24,2020-01-13
1279508,4,13228,74533,exam,2020-01-24,2020-01-13
1279509,3,13229,74533,exam,2020-04-27,2020-04-22
1279510,4,13230,74533,exam,2020-01-24,2020-01-13
1279511,3,13231,74533,exam,2020-04-27,2020-04-22
1279512,3,13779,74533,exam,2020-04-27,2020-04-22
1279513,3,13232,74533,exam,2020-04-27,2020-04-22
1279514,4,13233,74533,exam,2020-01-24,2020-01-13
1279515,4,13234,74533,exam,2020-01-24,2020-01-13
1279516,5,13235,74533,exam,2020-01-24,2020-01-13
1279517,3,13237,74533,exam,2020-04-27,2020-04-22
1279518,3,13239,74533,exam,2020-04-27,2020-04-22
1279519,5,13241,74533,exam,2020-01-24,2020-01-13
1279520,3,13243,74533,exam,2020-04-27,2020-04-22
1280517,4,11889,74942,exam,2020-01-24,2020-01-17
1280518,4,11890,74942,exam,2020-01-24,2020-01-17
1280519,4,11891,74942,exam,2020-01-24,2020-01-17
1280520,4,11892,74942,exam,2020-01-24,2020-01-17
1280521,4,11893,74942,exam,2020-01-24,2020-01-17
1280522,4,11896,74942,exam,2020-01-24,2020-01-17
1280523,5,11897,74942,exam,2020-01-24,2020-01-17
1280524,5,11898,74942,exam,2020-01-24,2020-01-17
1280525,4,11899,74942,exam,2020-01-24,2020-01-17
1280526,3,11900,74942,exam,2020-01-24,2020-01-17
1280527,4,11901,74942,exam,2020-01-24,2020-01-17
1280528,4,11902,74942,exam,2020-01-24,2020-01-17
1280529,4,11903,74942,exam,2020-01-24,2020-01-17
1280530,3,11904,74942,exam,2020-01-24,2020-01-17
1280532,4,11905,74942,exam,2020-01-24,2020-01-17
1280533,3,11906,74942,exam,2020-01-24,2020-01-17
1280534,5,11907,74942,exam,2020-01-24,2020-01-17
1280535,5,11908,74942,exam,2020-01-24,2020-01-17
1280536,3,11909,74942,exam,2020-01-24,2020-01-17
1280537,5,11910,74942,exam,2020-01-24,2020-01-17
1280538,3,11911,74942,exam,2020-01-24,2020-01-17
1280539,4,11912,74942,exam,2020-01-24,2020-01-17
1280540,3,11913,74942,exam,2020-01-24,2020-01-17
1280541,3,11916,74942,exam,2020-01-24,2020-01-17
1280542,4,11917,74942,exam,2020-01-24,2020-01-17
1280543,5,11918,74942,exam,2020-01-24,2020-01-17
1280544,4,11919,74942,exam,2020-01-24,2020-01-17
1280545,4,11920,74942,exam,2020-01-24,2020-01-17
1280546,5,11922,74942,exam,2020-01-24,2020-01-17
1280547,4,11991,74949,exam,2020-01-24,2020-01-20
1280548,5,11992,74949,exam,2020-01-24,2020-01-20
1280549,5,11993,74949,exam,2020-01-24,2020-01-20
1280550,4,11994,74949,exam,2020-01-31,2020-01-20
1280551,3,11995,74949,exam,2020-01-24,2020-01-20
1280552,5,11996,74949,exam,2020-01-24,2020-01-20
1280553,4,11998,74949,exam,2020-01-24,2020-01-20
1280554,4,11999,74949,exam,2020-01-24,2020-01-20
1280555,4,12001,74949,exam,2020-01-24,2020-01-20
1280556,3,12002,74949,exam,2020-01-31,2020-01-20
1280557,3,12003,74949,exam,2020-01-31,2020-01-20
1280558,4,12004,74949,exam,2020-01-31,2020-01-20
1280559,3,12005,74949,exam,2020-01-24,2020-01-20
1280560,0,12007,74949,exam,2020-01-24,2020-01-20
1280561,4,12008,74949,exam,2020-01-24,2020-01-20
1280562,3,12009,74949,exam,2020-11-24,2020-11-17
1280563,3,12011,74949,exam,2020-01-24,2020-01-20
1280564,3,12012,74949,exam,2020-06-15,2020-04-24
1280565,3,12013,74949,exam,2020-01-31,2020-01-20
1280566,3,12014,74949,exam,2020-01-24,2020-01-20
1280567,4,12015,74949,exam,2020-01-24,2020-01-20
1280568,3,12016,74949,exam,2020-01-24,2020-01-20
1280569,5,12017,74949,exam,2020-01-24,2020-01-20
1280570,4,12019,74949,exam,2020-01-24,2020-01-20
1280571,3,12021,74949,exam,2020-01-24,2020-01-20
1280572,3,12022,74949,exam,2020-01-31,2020-01-20
1280573,5,12023,74949,exam,2020-01-24,2020-01-20
1280574,5,11991,74950,exam,2020-01-24,2020-01-24
1280575,5,11992,74950,exam,2020-01-24,2020-01-24
1280576,5,11993,74950,exam,2020-01-24,2020-01-24
1280577,5,11994,74950,exam,2020-01-24,2020-01-24
1280578,4,11995,74950,exam,2020-01-24,2020-01-24
1280579,5,11996,74950,exam,2020-01-24,2020-01-24
1280580,4,11998,74950,exam,2020-01-24,2020-01-24
1280581,5,11999,74950,exam,2020-01-24,2020-01-24
1280582,5,12001,74950,exam,2020-01-24,2020-01-24
1280583,3,12002,74950,exam,2020-11-20,2020-11-20
1280584,3,12003,74950,exam,2020-01-24,2020-01-24
1280585,5,12004,74950,exam,2020-01-24,2020-01-24
1280586,4,12005,74950,exam,2020-01-24,2020-01-24
1280587,0,12007,74950,exam,2020-01-24,2020-01-24
1280588,5,12008,74950,exam,2020-01-24,2020-01-24
1280589,3,12009,74950,exam,2020-01-24,2020-01-24
1280590,3,12011,74950,exam,2020-01-24,2020-01-24
1280591,3,12012,74950,exam,2020-01-24,2020-01-24
1280592,4,12013,74950,exam,2020-01-24,2020-01-24
1280593,3,12014,74950,exam,2020-01-24,2020-01-24
1280594,5,12015,74950,exam,2020-01-24,2020-01-24
1280595,4,12016,74950,exam,2020-01-24,2020-01-24
1280596,5,12017,74950,exam,2020-01-24,2020-01-24
1280597,4,12019,74950,exam,2020-01-24,2020-01-24
1280598,5,12021,74950,exam,2020-01-24,2020-01-24
1280599,0,12022,74950,exam,2020-01-24,2020-01-24
1280600,5,12023,74950,exam,2020-01-24,2020-01-24
1280601,4,12100,74957,exam,2020-01-24,2020-01-22
1280602,3,12101,74957,exam,2020-01-31,2020-01-22
1280603,0,12102,74957,exam,2020-01-24,2020-01-22
1280604,5,12103,74957,exam,2020-01-24,2020-01-22
1280605,5,12104,74957,exam,2020-01-24,2020-01-22
1280606,3,12105,74957,exam,2020-03-25,2020-03-10
1280607,4,12106,74957,exam,2020-01-24,2020-01-22
1280608,4,12107,74957,exam,2020-01-24,2020-01-22
1280609,3,12108,74957,exam,2020-01-31,2020-01-22
1280610,3,12109,74957,exam,2022-01-17,2020-11-06
1280611,3,12110,74957,exam,2020-03-11,2020-03-10
1280612,5,12111,74957,exam,2020-01-24,2020-01-22
1280613,5,12114,74957,exam,2020-01-24,2020-01-22
1280614,4,12116,74957,exam,2020-01-24,2020-01-22
1280615,5,12117,74957,exam,2020-01-24,2020-01-22
1280616,4,12118,74957,exam,2020-01-24,2020-01-22
1280617,3,12119,74957,exam,2020-01-24,2020-01-22
1280618,0,12120,74957,exam,2020-01-24,2020-01-22
1280619,0,12121,74957,exam,2020-01-24,2020-01-22
1280620,3,12122,74957,exam,2020-01-24,2020-01-22
1280621,3,12123,74957,exam,2020-01-31,2020-01-22
1280622,0,12124,74957,exam,2020-01-24,2020-01-22
1280623,5,12125,74957,exam,2020-01-24,2020-01-22
1280624,0,12126,74957,exam,2020-01-24,2020-01-22
1280625,0,12127,74957,exam,2020-01-24,2020-01-22
1280626,4,12128,74957,exam,2020-01-24,2020-01-22
1280627,3,12130,74957,exam,2020-01-31,2020-01-22
1280628,0,12131,74957,exam,2020-01-24,2020-01-22
1280629,3,12132,74957,exam,2020-01-31,2020-01-22
1280630,0,12133,74957,exam,2020-01-24,2020-01-22
1281335,5,12024,74420,exam,2020-01-27,2020-01-18
1281336,5,12025,74420,exam,2020-01-27,2020-01-18
1281338,4,12026,74420,exam,2020-01-27,2020-01-18
1281339,4,12027,74420,exam,2020-01-27,2020-01-18
1281340,0,12028,74420,exam,2020-01-27,2020-01-18
1281341,4,12029,74420,exam,2020-01-27,2020-01-18
1281342,3,13509,74420,exam,2020-09-25,2020-09-25
1281343,4,12030,74420,exam,2020-01-27,2020-01-18
1281345,0,12031,74420,exam,2020-01-27,2020-01-17
1281346,5,12032,74420,exam,2020-01-27,2020-01-18
1281347,4,12033,74420,exam,2020-01-27,2020-01-18
1281348,4,12034,74420,exam,2020-09-25,2020-09-25
1281349,4,12035,74420,exam,2020-01-27,2020-01-18
1281350,4,12036,74420,exam,2020-01-27,2020-01-18
1281351,4,12037,74420,exam,2020-01-27,2020-01-18
1281352,4,12038,74420,exam,2020-01-27,2020-01-18
1281353,0,12039,74420,exam,2020-01-27,2020-01-17
1281354,5,12043,74420,exam,2020-01-27,2020-01-18
1281355,4,12044,74420,exam,2020-01-27,2020-01-18
1281356,5,12045,74420,exam,2020-01-27,2020-01-18
1281357,0,12046,74420,exam,2020-01-27,2020-01-18
1281358,4,13747,74420,exam,2020-01-27,2020-01-18
1281359,4,12047,74420,exam,2020-01-27,2020-01-18
1281360,4,12048,74420,exam,2020-01-27,2020-01-18
1281361,3,12049,74420,exam,2020-12-29,2020-12-24
1281362,4,12050,74420,exam,2020-01-27,2020-01-18
1281687,5,12161,67471,diff_qualification,2020-01-27,2019-09-20
1281925,3,13247,74376,exam,2020-01-27,2020-01-22
1282030,5,11270,74396,exam,2020-01-27,2020-01-27
1283473,5,13247,74377,exam,2020-01-28,2020-01-28
1283815,4,12243,74432,course_projecting,2020-11-16,2020-11-16
1283816,5,12136,74426,exam,2020-01-28,2020-01-14
1283818,5,12142,74426,exam,2020-01-28,2020-01-14
1283819,5,12143,74426,exam,2020-01-28,2020-01-14
1283820,0,12150,74426,exam,2020-01-28,2020-01-14
1284089,4,11844,74537,exam,2020-01-28,2020-01-28
1284090,4,11845,74537,exam,2020-01-28,2020-01-28
1284093,5,11846,74537,exam,2020-01-28,2020-01-28
1284095,0,11847,74537,exam,2020-01-28,2020-01-28
1284097,5,11848,74537,exam,2020-01-28,2020-01-28
1284098,4,11849,74537,exam,2020-01-30,2020-01-30
1284100,5,11850,74537,exam,2020-01-28,2020-01-28
1284101,5,11851,74537,exam,2020-01-28,2020-01-28
1284102,5,11852,74537,exam,2020-01-28,2020-01-28
1284104,5,11854,74537,exam,2020-01-28,2020-01-28
1284105,0,11856,74537,exam,2020-01-28,2020-01-28
1284107,5,11857,74537,exam,2020-01-28,2020-01-28
1284109,5,11859,74537,exam,2020-01-28,2020-01-28
1284111,5,11861,74537,exam,2020-01-28,2020-01-28
1284112,5,11862,74537,exam,2020-01-28,2020-01-28
1284114,5,11863,74537,exam,2020-01-28,2020-01-28
1284133,5,11926,74546,exam,2020-01-28,2020-01-23
1284142,3,11932,74546,exam,2020-06-24,2020-06-23
1284144,0,11934,74546,exam,2020-01-28,2020-01-23
1284147,0,11936,74546,exam,2020-01-28,2020-01-23
1284149,0,11937,74546,exam,2020-01-28,2020-01-23
1284154,0,11940,74546,exam,2020-01-28,2020-01-23
1285367,5,11246,74874,qualification_with_mark,2020-01-29,2019-12-30
1285930,5,13223,74527,exam,2020-01-29,2020-01-25
1285931,4,13224,74527,exam,2020-05-07,2020-02-20
1285932,3,13225,74527,exam,2020-01-29,2020-01-25
1285933,4,13226,74527,exam,2020-01-29,2020-01-25
1285934,5,13227,74527,exam,2020-01-29,2020-01-25
1285935,4,13228,74527,exam,2020-01-31,2020-01-29
1285936,4,13229,74527,exam,2020-01-31,2020-01-29
1285937,5,13230,74527,exam,2020-01-29,2020-01-25
1285938,4,13231,74527,exam,2020-01-31,2020-01-29
1285939,4,13779,74527,exam,2020-01-29,2020-01-25
1285940,4,13232,74527,exam,2020-01-29,2020-01-25
1285941,5,13233,74527,exam,2020-01-29,2020-01-25
1285942,4,13234,74527,exam,2020-02-03,2020-01-29
1285943,5,13235,74527,exam,2020-01-29,2020-01-25
1285944,5,13237,74527,exam,2020-02-06,2020-02-04
1285945,4,13239,74527,exam,2020-01-31,2020-01-29
1285946,5,13241,74527,exam,2020-01-29,2020-01-25
1285947,5,13243,74527,exam,2020-01-29,2020-01-25
1286164,5,12100,74962,exam,2020-01-29,2020-01-27
1286165,3,12101,74962,exam,2020-01-29,2020-01-27
1286166,0,12102,74962,exam,2020-01-29,2020-01-27
1286167,4,12103,74962,exam,2020-01-29,2020-01-27
1286168,5,12104,74962,exam,2020-01-29,2020-01-27
1286169,3,12105,74962,exam,2020-01-29,2020-01-27
1286170,5,12106,74962,exam,2020-01-29,2020-01-27
1286171,4,12107,74962,exam,2020-01-29,2020-01-27
1286172,3,12108,74962,exam,2020-01-29,2020-01-27
1286173,4,12109,74962,exam,2020-01-29,2020-01-27
1286174,4,12110,74962,exam,2020-01-29,2020-01-27
1286175,4,12111,74962,exam,2020-01-29,2020-01-27
1286176,4,12114,74962,exam,2020-01-29,2020-01-27
1286177,4,12116,74962,exam,2020-01-29,2020-01-27
1286178,5,12117,74962,exam,2020-01-29,2020-01-27
1286179,4,12118,74962,exam,2020-01-29,2020-01-27
1286180,3,12119,74962,exam,2020-01-29,2020-01-27
1286181,3,12120,74962,exam,2020-11-12,2020-07-11
1286182,0,12121,74962,exam,2020-01-29,2020-01-27
1286183,3,12122,74962,exam,2020-01-29,2020-01-27
1286184,3,12123,74962,exam,2020-01-29,2020-01-27
1286185,0,12124,74962,exam,2020-01-29,2020-01-27
1286186,5,12125,74962,exam,2020-01-29,2020-01-27
1286187,3,12126,74962,exam,2020-01-29,2020-01-27
1286188,3,12127,74962,exam,2020-01-29,2020-01-27
1286189,4,12128,74962,exam,2020-01-29,2020-01-27
1286190,3,12130,74962,exam,2020-01-29,2020-01-27
1286191,0,12131,74962,exam,2020-01-29,2020-01-27
1286192,3,12132,74962,exam,2020-01-29,2020-01-27
1286193,0,12133,74962,exam,2020-01-29,2020-01-27
1286227,3,11991,74954,exam,2020-01-29,2020-01-15
1286229,5,11992,74954,exam,2020-01-29,2020-01-15
1286230,5,11993,74954,exam,2020-01-29,2020-01-15
1286231,4,11994,74954,exam,2020-01-29,2020-01-15
1286232,3,11995,74954,exam,2020-01-29,2020-01-15
1286233,5,11996,74954,exam,2020-01-29,2020-01-15
1286236,4,11998,74954,exam,2020-01-29,2020-01-15
1286239,5,11999,74954,exam,2020-01-29,2020-01-15
1286243,5,12001,74954,exam,2020-01-29,2020-01-15
1286245,3,12002,74954,exam,2020-01-29,2020-01-15
1286246,3,12003,74954,exam,2020-01-29,2020-01-15
1286247,4,12004,74954,exam,2020-01-29,2020-01-15
1286248,4,12005,74954,exam,2020-01-29,2020-01-15
1286249,0,12007,74954,exam,2020-01-29,2020-01-15
1286250,4,12008,74954,exam,2020-01-29,2020-01-15
1286251,5,12009,74954,exam,2020-11-26,2020-11-21
1286252,3,12011,74954,exam,2020-01-29,2020-01-15
1286253,3,12012,74954,exam,2020-01-29,2020-01-15
1286254,4,12013,74954,exam,2020-01-29,2020-01-15
1286255,3,12014,74954,exam,2020-01-29,2020-01-15
1286256,4,12015,74954,exam,2020-01-29,2020-01-15
1286257,5,12016,74954,exam,2020-01-29,2020-01-15
1286258,4,12017,74954,exam,2020-01-29,2020-01-15
1286260,4,12019,74954,exam,2020-01-29,2020-01-15
1286262,4,12021,74954,exam,2020-01-29,2020-01-15
1286264,3,12022,74954,exam,2020-01-29,2020-01-15
1286265,3,12023,74954,exam,2020-01-29,2020-01-15
1286492,3,11889,74941,exam,2020-01-29,2020-01-27
1286493,3,11890,74941,exam,2020-01-29,2020-01-27
1286494,4,11891,74941,exam,2020-01-31,2020-01-27
